"﻿""pitch_type""",game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-03-28,96.4,2.11,5.79,"Benge, Carson",701807,642397,,foul,,,,,8,Foul,R,L,L,NYM,PIT,S,,,2,2,2026,1.13,1.26,-0.08811451190649255,2.0508668794925597,,593871,673357,2,7,Bot,,,,,,,-8.38557818611089,-139.71784090044673,-6.877841231068103,16.896192382896427,39.9938102293107,-14.191154855165966,3.259498032,1.644980315,199,71.1,27,95.4,2259,6.6,823651,663698,656811,664040,693304,669707,668804,663968,694377,53.93,,,,,,,,57,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,140,0,0,62.2,6.1,,0,88.0,0,0,0.565,0.565,31,23,31,23,1,2,2,2,3,1,1.26,1.13,1.13,41.5,-15.998048209258352,23.458650023306063,34.66650337167155,41.489171961506194,18.803742706727924
SL,2026-03-28,82.4,-2.14,5.73,"Polanco, Jorge",593871,642701,,ball,,,,,14,Ball,R,L,R,NYM,PIT,B,,,2,2,2026,-0.04,0.05,1.2513658184375953,0.8864519466781826,,,,0,9,Bot,,,,,,,7.654270591759732,-119.58262232849032,-4.136016257285803,-2.1584882408308363,27.851443267562228,-31.00332576112549,3.191043307,1.610433071,,,,81.5,2373,6.3,823651,680779,656811,664040,693304,669707,668804,663968,694377,54.19,,,,,,,,70,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,101,0.02,0.112,,,,-0.112,,0,0,0.63,0.63,30,32,30,33,1,3,2,2,1,1,3.39,0.04,-0.04,32.4,,,,,
ST,2026-03-28,81.9,-2.93,4.44,"Polanco, Jorge",593871,664875,,ball,,,,,14,Ball,R,L,R,NYM,PIT,B,,,2,2,2026,1.62,0.71,2.2496197880866258,2.1010802491635947,,,,0,7,Bot,,,,,,,8.295636600614136,-118.58478525066658,0.4833562147217543,12.288765721423667,34.5897697864416,-26.181051194947973,3.191043307,1.610433071,,,,79.9,2996,6.4,823651,663698,656811,664040,693304,669707,668804,663968,694377,54.08,,,,,,,,53,5,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,71,0.014,0.112,,,,-0.112,,0,0,0.582,0.582,31,32,32,33,1,2,2,2,2,1,2.87,-1.62,1.62,4.8,,,,,
FF,2026-03-28,93.2,-2.05,5.76,"Lindor, Francisco",596019,656605,,foul,,,,,14,Foul,R,L,R,NYM,PIT,S,,,3,1,2026,-1.01,1.35,0.9685783259784464,1.4296226266983,,,,0,1,Bot,,,,,,,9.926558790325084,-135.02821492672575,-8.067302245324617,-14.626493482579942,32.519347566933455,-13.92772630096929,3.107668963,1.568356299,4,81.8,-21,92.9,2421,6.6,823651,663698,656811,664040,693304,669707,668804,663968,694377,53.89,,,,,,,,4,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,-0.009,-0.094,73.4,7.9,,0.094,88.0,0,0,0.562,0.562,30,32,30,33,1,0,,2,6,1,1.32,1.01,-1.01,35.5,19.579728996585782,-17.566688454680857,43.70563190433652,22.373581468417473,36.36664837511327
SL,2026-03-28,83.3,3.24,5.13,"Vientos, Mark",668901,682995,,called_strike,,,,,4,Called Strike,R,R,L,NYM,PIT,S,,,1,0,2026,-0.72,-0.33,-0.3736731224735734,2.410279925341404,,683146,543760,0,10,Bot,,,,,,,-6.715460161401023,-121.10597330926946,1.0631044142622093,-5.770733606264961,24.131017357832633,-35.836935162385565,3.340239501,1.685728347,,,,82.8,2147,6.1,823651,680779,656811,664040,693304,669707,668804,663968,695257,54.45,,,,,,,,80,2,Slider,0,1,0,1,1,0,0,1,Standard,Standard,313,-0.03,-0.07,,,,0.07,,-1,-1,0.536,0.536,25,26,26,27,1,0,,,3,3,3.62,-0.72,0.72,19.2,,,,,
SL,2026-03-28,83.4,-2.2,5.73,"Polanco, Jorge",593871,642701,walk,ball,,,,,14,Jorge Polanco walks.,R,L,R,NYM,PIT,B,,,3,2,2026,0.04,0.12,1.574259601511435,1.5992422666161077,,,,0,9,Bot,,,,,,,8.421189343389665,-121.10764590115303,-2.9065507099974193,-1.5768282430107723,28.0874993659106,-30.535327401995644,3.191043307,1.610433071,,,,82.3,2358,6.1,823651,680779,656811,664040,693304,669707,668804,663968,694377,54.43,,0.709062,0.7,1,0,0,,70,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,100,0.06,0.356,,,,-0.356,,0,0,0.65,0.65,30,32,30,33,1,3,2,2,1,1,3.22,-0.04,0.04,33.9,,,,,
FF,2026-03-28,97.6,2.2,5.82,"Benge, Carson",701807,642397,,foul,,,,,5,Foul,R,L,L,NYM,PIT,S,,,2,2,2026,1.02,1.24,-0.2003062859279161,2.170680572434699,,593871,673357,2,7,Bot,,,,,,,-8.794261157877568,-141.5923229451468,-6.862351857805739,15.982693759485446,39.64772077292322,-14.107476571422804,3.259498032,1.644980315,206,77.8,48,96.9,2223,6.6,823651,663698,656811,664040,693304,669707,668804,663968,694377,53.9,,,,,,,,57,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,138,0,0,68.8,6.4,,0,88.0,0,0,0.565,0.565,31,23,31,23,1,2,2,2,3,1,1.22,1.02,1.02,37.8,-9.239300176015991,12.722228420937638,31.76557207823738,39.65424208216718,27.523798170210924
FF,2026-03-28,93.4,-2,5.81,"Lindor, Francisco",596019,656605,field_out,hit_into_play,,,,,1,Francisco Lindor flies out sharply to center fielder Jake Mangum.,R,L,R,NYM,PIT,X,8,fly_ball,3,2,2026,-0.94,1.7,-0.2909312709280716,2.8530495328078027,,,,0,1,Bot,153.82,51.38,,,,,6.447393698475558,-135.5526557458467,-5.305418117848835,-13.128496549980868,37.46652335789851,-10.414748636755053,3.107668963,1.568356299,371,100.5,39,92.3,2248,6.4,823651,663698,656811,664040,693304,669707,668804,663968,694377,54.1,0.163,0.303,0,1,0,0,5,4,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,217,-0.027,-0.345,74.2,7.5,0.6,0.345,100.5,0,0,0.553,0.553,30,32,30,33,1,0,,2,6,1,0.99,0.94,-0.94,36.8,18.61434293250297,-9.306009436273246,30.706237240673822,36.286411947650464,33.37899083543039
ST,2026-03-28,82.2,-3.05,4.26,"Polanco, Jorge",593871,664875,,foul,,,,,6,Foul,R,L,R,NYM,PIT,S,,,3,2,2026,1.74,0.93,0.6486797920289058,2.450187263620033,,,,0,7,Bot,,,,,,,4.808398569236624,-119.36615809212121,1.062254951375163,14.792199872282755,32.642831956002155,-24.1574340073566,3.191043307,1.610433071,254,92.2,50,80.7,3002,6.4,823651,663698,656811,664040,693304,669707,668804,663968,694377,54.12,,,,,,,,53,6,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,72,0,0,72.0,8.2,,0,92.2,0,0,0.596,0.596,31,32,32,33,1,2,2,2,2,1,2.58,-1.74,1.74,3.7,20.655970838696124,-33.188769841615866,29.814484244200067,32.82174420791852,43.184646129807966
FF,2026-03-28,94.5,3.16,5.43,"Vientos, Mark",668901,682995,,foul,,,,,4,Foul,R,R,L,NYM,PIT,S,,,1,1,2026,1.35,1.05,-0.3324777889964696,2.375209571707466,,683146,543760,0,10,Bot,,,,,,,-11.94545796214891,-136.84325304562506,-4.224723432702381,19.956879514291,37.92989355602389,-18.299282604717924,3.340239501,1.685728347,194,71.3,25,92.7,2375,6.1,823651,680779,656811,664040,693304,669707,668804,663968,695257,54.4,,,,,,,,80,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,120,-0.043,-0.065,68.4,6.8,,0.065,88.0,-1,-1,0.506,0.506,25,26,26,27,1,0,,,3,3,1.59,1.35,-1.35,21.2,1.0858072032172297,8.18249216050739,39.62887013824211,31.46004302307637,22.272357393975973
