"﻿""pitch_type""",game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2026-04-02,83.7,2.85,6.18,"Lindor, Francisco",596019,592662,walk,ball,,,,,12,Francisco Lindor walks.,R,R,L,SF,NYM,B,,,3,2,2026,-0.23,0.33,0.9492134511956303,4.0736146815643615,,,,0,1,Top,,,,,,,-3.870319911729673,-121.85569602759044,1.0683409961938812,-1.5164533393199127,24.38435408097051,-29.328513552027303,3.107668963,1.568356299,,,,83.5,2060,6.2,823242,691740,669477,650333,656305,642715,671218,664056,808982,54.31,,0.709062,0.7,1,0,0,,1,7,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,203,-0.031,0.356,,,,-0.356,,0,0,0.495,0.505,34,32,35,33,1,0,6,1,5,1,2.93,-0.23,0.23,46.3,,,,,
SI,2026-04-02,94.5,-1.81,6.13,"Alvarez, Francisco",682626,694918,grounded_into_double_play,hit_into_play,,,,,7,"Francisco Alvarez grounds into a double play, third baseman Matt Chapman to second baseman Luis Arraez to first baseman Casey Schmitt. Marcus Semien out at 2nd. Francisco Alvarez out at 1st.",R,R,R,SF,NYM,X,5,ground_ball,2,1,2026,-1.39,1.23,-0.5389094827460248,1.9283431556561,,,543760,0,7,Top,99.62,168.4,,,,,6.494408825752092,-137.34006271116547,-7.882623949296547,-19.07617255706045,29.656347702938533,-15.036270159936791,3.120833333,1.575,9,99.4,-12,95.5,2107,6.9,823242,691740,669477,650333,656305,642715,671218,664056,808982,53.63,0.227,0.224,0,1,0,0,2,58,4,Sinker,7,2,2,7,2,7,2,7,Standard,Standard,213,0.036,-0.372,79.4,7.7,0.258,0.372,99.4,5,-5,0.947,0.05300000000000005,25,24,25,25,1,2,,1,4,1,1.32,1.39,1.39,40.9,9.056819050354623,-8.381146648360794,29.5603238797179,31.99411458514069,30.16694757714326
SI,2026-04-02,95.4,-3.67,4.98,"Vientos, Mark",668901,676254,,foul,,,,,4,Foul,R,R,R,SF,NYM,S,,,0,1,2026,-1.57,0.48,-0.716730468591495,2.685196042745045,,,,2,6,Top,,,,,,,11.223578901440678,-138.42293035296845,-1.2603849193860337,-22.751073825481736,32.63605074549075,-25.975531879422483,3.340239501,1.685728347,57,99.1,0,95,2379,6.3,823242,691740,669477,650333,656305,642715,671218,664056,808982,54.18,,,,,,,,52,2,Sinker,6,2,2,6,2,6,2,6,Infield shade,Standard,236,0.001,-0.057,65.2,5.9,,0.057,99.1,4,-4,0.946,0.05400000000000005,30,26,31,27,1,2,3,1,5,1,2.05,1.57,1.57,17.1,-8.313724301922663,35.48189424821653,34.80148874263773,30.579955941256504,8.799934208349308
SL,2026-04-02,86,2.65,6.17,"Soto, Juan",665742,592662,,swinging_strike,,,,,4,Swinging Strike,R,L,L,SF,NYM,S,,,0,0,2026,-0.03,0.38,-0.5333401608062394,2.378041906014745,,,596019,0,1,Top,,,,,,,-7.363568571861338,-125.19618875582009,-3.420911306082672,0.8236541673925748,19.735294904229413,-27.73709894491751,3.259498032,1.644980315,,,,86.4,2278,6.1,823242,691740,669477,650333,656305,642715,671218,664056,808982,54.44,,,,,,,,2,1,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,155,0.005,-0.043,75.3,8.6,,0.043,,0,0,0.464,0.536,34,27,35,28,1,0,6,1,5,1,2.65,-0.03,-0.03,46.6,32.543185507009504,-43.15966299950164,22.493423001478373,39.10965880942895,45.284271689804754
SI,2026-04-02,95.9,-3.57,4.93,"Vientos, Mark",668901,676254,,ball,,,,,14,Ball,R,R,R,SF,NYM,B,,,0,2,2026,-1.61,0.25,1.4298553151109046,2.4928851591330257,,,,2,6,Top,,,,,,,16.681531406161472,-138.68730623870778,-1.1560055883078186,-24.477534804470586,31.017019564192182,-28.855347177988826,3.340239501,1.685728347,,,,95.5,2342,6.4,823242,691740,669477,650333,656305,642715,671218,664056,808982,54.09,,,,,,,,52,3,Sinker,6,2,2,6,2,6,2,6,Infield shade,Standard,239,0,0.022,,,,-0.022,,4,-4,0.947,0.05300000000000005,30,26,31,27,1,2,3,1,5,1,2.26,1.61,1.61,17.3,,,,,
FF,2026-04-02,95.7,-1.68,6.16,"Taylor, Tyrone",621438,694918,,ball,,,,,14,Ball,R,R,R,SF,NYM,B,,,0,0,2026,-0.65,1.47,0.9808047906652573,1.8119922862835645,,,,2,7,Top,,,,,,,8.490701085113006,-138.96227107708552,-9.045201407766168,-10.251590629369673,30.139913144225837,-11.300319642001158,3.231414042,1.630807087,,,,96.6,2230,6.8,823242,691740,669477,650333,656305,642715,671218,664056,808982,53.66,,,,,,,,59,1,4-Seam Fastball,7,2,2,7,2,7,2,7,Infield shade,Standard,211,0,0.037,,,,-0.037,,5,-5,0.983,0.017000000000000015,25,32,25,32,1,2,,1,4,1,1.03,0.65,0.65,45.7,,,,,
SL,2026-04-02,85,2.65,6.23,"Soto, Juan",665742,592662,force_out,hit_into_play,,,,,4,"Juan Soto grounds into a force out, first baseman Casey Schmitt to shortstop Willy Adames. Francisco Lindor out at 2nd. Juan Soto to 1st.",R,L,L,SF,NYM,X,3,ground_ball,0,1,2026,-0.14,0.29,-0.6613081921531385,2.6673517222173206,,,596019,0,1,Top,146.74,178.03,,,,,-7.331870897074483,-123.6463274186228,-2.4565917027141664,-0.06472664570613042,22.671997267926542,-28.867112995566092,3.259498032,1.644980315,4,75.8,-38,84.8,2219,6,823242,691740,669477,650333,656305,642715,671218,664056,808982,54.48,0.08,0.077,0,1,0,0,2,2,2,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,105,0.029,-0.293,69.4,7.9,0.08,0.293,88.0,0,0,0.469,0.531,34,27,35,28,1,0,6,1,5,1,2.84,-0.14,-0.14,48.2,24.44419135402692,-19.503100574482914,24.937400891684135,41.63623831510369,31.48157570894219
ST,2026-04-02,84.8,-1.92,5.95,"Taylor, Tyrone",621438,694918,,swinging_strike,,,,,14,Swinging Strike,R,R,R,SF,NYM,S,,,1,0,2026,0.77,0.74,0.173644625966348,1.4363535414528288,,,,2,7,Top,,,,,,,3.2883161229541953,-123.56653116382198,-5.586892473784469,7.3836210726088325,22.218492839642092,-23.743219387997765,3.231414042,1.630807087,,,,85.9,2873,6.7,823242,691740,669477,650333,656305,642715,671218,664056,808982,53.82,,,,,,,,59,2,Sweeper,7,2,2,7,2,7,2,7,Infield shade,Standard,85,0,-0.054,69.5,8.5,,0.054,,5,-5,0.983,0.017000000000000015,25,32,25,32,1,2,,1,4,1,2.4,-0.77,-0.77,40.9,26.78654188889889,-34.64613794170989,40.290622499596964,35.3026740171294,48.659118143481464
SL,2026-04-02,84.7,2.84,6.2,"Bichette, Bo",666182,592662,,foul_tip,,,,,14,Foul Tip,R,R,L,SF,NYM,S,,,0,0,2026,-0.04,0.35,0.01594381367080905,1.3587148495224501,,,665742,1,1,Top,,,,,,,-6.38331785209445,-123.32235071749611,-5.505244565018297,0.6450557501773023,20.331241826429398,-27.774720741752148,3.162081693,1.595816929,,,,84.8,2239,6,823242,691740,669477,650333,656305,642715,671218,664056,808982,54.54,,,,,,,,3,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,160,0.004,-0.04,71.9,8.6,,0.04,,0,0,0.498,0.502,34,28,35,28,1,0,6,1,5,1,2.78,-0.04,0.04,43.2,27.71406227832797,-24.13251739463776,41.37317746788368,33.48995505090829,45.14165918082245
SL,2026-04-02,83.9,-3.8,4.95,"Vientos, Mark",668901,676254,,foul,,,,,6,Foul,R,R,R,SF,NYM,S,,,1,2,2026,1.48,0.62,0.5355044112595408,2.745383696980697,,,,2,6,Top,,,,,,,6.931535780619656,-122.00808804604956,0.24847473461104563,13.384535288657169,24.161096038249347,-26.211153409580735,3.340239501,1.685728347,106,72.5,75,84.1,2577,6.5,823242,691740,669477,650333,656305,642715,671218,664056,808982,54.01,,,,,,,,52,4,Slider,6,2,2,6,2,6,2,6,Infield shade,Standard,73,0,0,75.4,7.4,,0,88.0,4,-4,0.947,0.05300000000000005,30,26,31,27,1,2,3,1,5,1,2.62,-1.48,-1.48,21.9,17.845046487048982,1.4893337758208782,27.412018051233694,43.75651261229457,32.81066875540446
